1,24,0.84,0,RopeCursor,60,12
1,54,0.77,0,RopeCursor,60,12
1,26,0.87,0,RopeCursor,60,12
1,53,1.39,0,RopeCursor,60,12
1,10,0.98,0,NormalCursor,60,12
1,50,1.52,0,NormalCursor,60,12
1,49,1.35,0,NormalCursor,60,12
1,5,1.02,0,NormalCursor,60,12
1,3,0.98,0,NormalCursor,60,12
1,11,1.1,0,NormalCursor,60,12
1,24,1.38,0,NormalCursor,60,12
1,54,1.73,0,NormalCursor,60,12
1,26,1.3,0,NormalCursor,60,12
1,53,1.7,0,NormalCursor,60,12
1,24,1.78,0,NormalCursor,60,6
1,33,1.3,0,NormalCursor,60,6
1,28,1.07,0,NormalCursor,60,6
1,4,2.09,0,NormalCursor,60,6
1,20,1.76,0,NormalCursor,60,6
1,17,1.43,0,NormalCursor,60,6
1,15,1.5,0,NormalCursor,60,6
1,26,1.86,0,NormalCursor,60,6
1,49,1.8,0,NormalCursor,60,6
1,53,1.39,0,NormalCursor,60,6
1,58,0.68,0,RopeCursor,90,18
1,35,0.82,0,RopeCursor,90,18
1,43,0.91,0,RopeCursor,90,18
1,61,0.83,0,RopeCursor,90,18
1,62,1.12,0,RopeCursor,90,18
1,10,1.04,0,RopeCursor,90,18
1,67,0.96,0,RopeCursor,90,18
1,38,0.83,0,RopeCursor,90,18
1,42,0.93,0,RopeCursor,90,18
1,85,0.91,0,RopeCursor,90,18
1,11,2.48,0,BubbleCursor,90,6
1,62,2.79,0,BubbleCursor,90,6
1,31,1.22,0,BubbleCursor,90,6
1,75,1.31,0,BubbleCursor,90,6
1,55,1.06,0,BubbleCursor,90,6
1,27,0.85,0,BubbleCursor,90,6
1,83,1.64,0,BubbleCursor,90,6
1,8,0.89,0,BubbleCursor,90,6
1,10,1.44,0,BubbleCursor,90,6
1,12,1.62,0,BubbleCursor,90,6
1,23,0.93,0,BubbleCursor,30,12
1,0,0.91,0,BubbleCursor,30,12
1,28,0.95,0,BubbleCursor,30,12
1,16,1.09,0,BubbleCursor,30,12
1,3,1.12,0,BubbleCursor,30,12
1,14,0.97,0,BubbleCursor,30,12
1,4,0.87,0,BubbleCursor,30,12
1,21,0.94,0,BubbleCursor,30,12
1,24,0.95,0,BubbleCursor,30,12
1,17,0.78,0,BubbleCursor,30,12
1,50,1.03,0,RopeCursor,90,12
1,56,0.8,0,RopeCursor,90,12
1,26,1.01,0,RopeCursor,90,12
1,58,0.65,0,RopeCursor,90,12
1,63,0.81,0,RopeCursor,90,12
1,71,0.68,0,RopeCursor,90,12
1,31,1.03,0,RopeCursor,90,12
1,83,1.24,0,RopeCursor,90,12
1,6,1.0,0,RopeCursor,90,12
1,25,1.73,0,RopeCursor,90,12
1,11,0.68,0,RopeCursor,60,18
1,17,1.05,0,RopeCursor,60,18
1,53,0.81,0,RopeCursor,60,18
1,32,0.93,0,RopeCursor,60,18
1,49,1.08,0,RopeCursor,60,18
1,41,0.99,0,RopeCursor,60,18
1,16,1.01,0,RopeCursor,60,18
1,28,1.03,0,RopeCursor,60,18
1,43,0.8,0,RopeCursor,60,18
1,59,1.1,0,RopeCursor,60,18
1,11,0.98,0,NormalCursor,60,18
1,17,0.89,0,NormalCursor,60,18
1,53,0.93,0,NormalCursor,60,18
1,32,3.01,1,NormalCursor,60,18
1,49,1.18,0,NormalCursor,60,18
1,41,0.91,0,NormalCursor,60,18
1,16,1.0,0,NormalCursor,60,18
1,28,1.06,0,NormalCursor,60,18
1,43,1.11,0,NormalCursor,60,18
1,59,1.11,0,NormalCursor,60,18
1,7,2.07,0,RopeCursor,30,6
1,18,0.92,0,RopeCursor,30,6
1,1,1.33,0,RopeCursor,30,6
1,17,1.12,0,RopeCursor,30,6
1,20,1.15,0,RopeCursor,30,6
1,13,1.2,0,RopeCursor,30,6
1,24,0.74,0,RopeCursor,30,6
1,3,1.33,0,RopeCursor,30,6
1,6,0.62,0,RopeCursor,30,6
1,23,1.69,0,RopeCursor,30,6
1,50,1.22,0,BubbleCursor,90,12
1,56,0.77,0,BubbleCursor,90,12
1,26,1.27,0,BubbleCursor,90,12
1,58,0.99,0,BubbleCursor,90,12
1,63,0.87,0,BubbleCursor,90,12
1,71,0.97,0,BubbleCursor,90,12
1,31,1.17,0,BubbleCursor,90,12
1,83,1.22,0,BubbleCursor,90,12
1,6,0.75,0,BubbleCursor,90,12
1,25,1.71,0,BubbleCursor,90,12
1,58,0.8,0,BubbleCursor,90,18
1,35,0.87,0,BubbleCursor,90,18
1,43,1.0,0,BubbleCursor,90,18
1,61,0.87,0,BubbleCursor,90,18
1,62,1.08,0,BubbleCursor,90,18
1,10,0.83,0,BubbleCursor,90,18
1,67,0.81,0,BubbleCursor,90,18
1,38,0.8,0,BubbleCursor,90,18
1,42,0.8,0,BubbleCursor,90,18
1,85,1.08,0,BubbleCursor,90,18
1,23,1.03,0,RopeCursor,30,12
1,0,0.89,0,RopeCursor,30,12
1,28,1.21,0,RopeCursor,30,12
1,16,1.1,0,RopeCursor,30,12
1,3,1.1,0,RopeCursor,30,12
1,14,1.04,0,RopeCursor,30,12
1,4,1.01,0,RopeCursor,30,12
1,21,1.11,0,RopeCursor,30,12
1,24,0.78,0,RopeCursor,30,12
1,17,0.94,0,RopeCursor,30,12
1,24,0.95,0,BubbleCursor,60,6
1,33,1.33,0,BubbleCursor,60,6
1,28,0.95,0,BubbleCursor,60,6
1,4,1.27,0,BubbleCursor,60,6
1,20,1.29,0,BubbleCursor,60,6
1,17,5.54,0,BubbleCursor,60,6
1,15,1.18,0,BubbleCursor,60,6
1,26,1.43,0,BubbleCursor,60,6
1,49,0.98,0,BubbleCursor,60,6
1,53,1.06,0,BubbleCursor,60,6
1,7,0.84,0,BubbleCursor,30,6
1,18,0.95,0,BubbleCursor,30,6
1,1,1.06,0,BubbleCursor,30,6
1,17,0.95,0,BubbleCursor,30,6
1,20,1.02,0,BubbleCursor,30,6
1,13,1.07,0,BubbleCursor,30,6
1,24,0.8,0,BubbleCursor,30,6
1,3,1.0,0,BubbleCursor,30,6
1,6,0.7,0,BubbleCursor,30,6
1,23,1.56,0,BubbleCursor,30,6
1,23,0.78,0,RopeCursor,30,18
1,10,0.93,0,RopeCursor,30,18
1,21,0.92,0,RopeCursor,30,18
1,15,0.74,0,RopeCursor,30,18
1,3,0.88,0,RopeCursor,30,18
1,2,0.77,0,RopeCursor,30,18
1,6,0.71,0,RopeCursor,30,18
1,12,1.07,0,RopeCursor,30,18
1,5,1.37,0,RopeCursor,30,18
1,9,0.82,0,RopeCursor,30,18
1,11,1.71,0,NormalCursor,90,6
1,62,2.81,0,NormalCursor,90,6
1,31,2.11,0,NormalCursor,90,6
1,75,2.18,0,NormalCursor,90,6
1,55,1.98,0,NormalCursor,90,6
1,27,1.09,0,NormalCursor,90,6
1,83,2.02,0,NormalCursor,90,6
1,8,1.45,0,NormalCursor,90,6
1,10,1.72,0,NormalCursor,90,6
1,12,2.71,0,NormalCursor,90,6
1,23,2.82,1,NormalCursor,30,12
1,0,1.28,0,NormalCursor,30,12
1,28,3.04,1,NormalCursor,30,12
1,16,1.53,0,NormalCursor,30,12
1,3,1.35,0,NormalCursor,30,12
1,14,1.03,0,NormalCursor,30,12
1,4,1.04,0,NormalCursor,30,12
1,21,1.54,0,NormalCursor,30,12
1,24,0.95,0,NormalCursor,30,12
1,17,1.29,0,NormalCursor,30,12
2,50,1.73,0,NormalCursor,90,12
2,56,1.31,0,NormalCursor,90,12
2,26,1.28,0,NormalCursor,90,12
2,58,1.12,0,NormalCursor,90,12
2,63,1.01,0,NormalCursor,90,12
2,71,1.22,0,NormalCursor,90,12
2,31,1.54,0,NormalCursor,90,12
2,83,1.42,0,NormalCursor,90,12
2,6,1.01,0,NormalCursor,90,12
2,25,1.72,0,NormalCursor,90,12
2,58,1.18,0,BubbleCursor,90,18
2,35,0.75,0,BubbleCursor,90,18
2,43,0.83,0,BubbleCursor,90,18
2,61,0.75,0,BubbleCursor,90,18
2,62,1.34,0,BubbleCursor,90,18
2,10,0.91,0,BubbleCursor,90,18
2,67,1.03,0,BubbleCursor,90,18
2,38,0.75,0,BubbleCursor,90,18
2,42,0.82,0,BubbleCursor,90,18
2,85,0.88,0,BubbleCursor,90,18
2,50,1.02,0,BubbleCursor,90,12
2,56,0.81,0,BubbleCursor,90,12
2,26,0.71,0,BubbleCursor,90,12
2,58,0.67,0,BubbleCursor,90,12
2,63,0.76,0,BubbleCursor,90,12
2,71,0.7,0,BubbleCursor,90,12
2,31,1.23,0,BubbleCursor,90,12
2,83,0.95,0,BubbleCursor,90,12
2,6,0.76,0,BubbleCursor,90,12
2,25,1.47,0,BubbleCursor,90,12
2,58,0.9,0,NormalCursor,90,18
2,35,0.77,0,NormalCursor,90,18
2,43,0.88,0,NormalCursor,90,18
2,61,0.79,0,NormalCursor,90,18
2,62,1.0,0,NormalCursor,90,18
2,10,1.18,0,NormalCursor,90,18
2,67,1.02,0,NormalCursor,90,18
2,38,1.2,0,NormalCursor,90,18
2,42,1.08,0,NormalCursor,90,18
2,85,1.05,0,NormalCursor,90,18
2,50,1.02,0,NormalCursor,90,12
2,56,0.83,0,NormalCursor,90,12
2,26,0.92,0,NormalCursor,90,12
2,58,0.84,0,NormalCursor,90,12
2,63,1.07,0,NormalCursor,90,12
2,71,0.85,0,NormalCursor,90,12
2,31,1.48,0,NormalCursor,90,12
2,83,1.41,0,NormalCursor,90,12
2,6,0.94,0,NormalCursor,90,12
2,25,3.15,1,NormalCursor,90,12
2,10,0.74,0,NormalCursor,60,12
2,50,1.38,0,NormalCursor,60,12
2,49,1.35,0,NormalCursor,60,12
2,5,2.8,1,NormalCursor,60,12
2,3,1.03,0,NormalCursor,60,12
2,11,1.15,0,NormalCursor,60,12
2,24,0.97,0,NormalCursor,60,12
2,54,1.03,0,NormalCursor,60,12
2,26,1.0,0,NormalCursor,60,12
2,53,1.27,0,NormalCursor,60,12
2,7,0.97,0,NormalCursor,30,6
2,18,2.68,1,NormalCursor,30,6
2,1,1.51,0,NormalCursor,30,6
2,17,1.61,0,NormalCursor,30,6
2,20,1.46,0,NormalCursor,30,6
2,13,1.11,0,NormalCursor,30,6
2,24,1.16,0,NormalCursor,30,6
2,3,3.14,1,NormalCursor,30,6
2,6,1.09,0,NormalCursor,30,6
2,23,1.36,0,NormalCursor,30,6
2,23,0.74,0,NormalCursor,30,12
2,0,1.35,0,NormalCursor,30,12
2,28,1.22,0,NormalCursor,30,12
2,16,1.2,0,NormalCursor,30,12
2,3,1.31,0,NormalCursor,30,12
2,14,1.09,0,NormalCursor,30,12
2,4,1.29,0,NormalCursor,30,12
2,21,1.62,0,NormalCursor,30,12
2,24,1.23,0,NormalCursor,30,12
2,17,1.05,0,NormalCursor,30,12
2,7,2.76,1,BubbleCursor,30,6
2,18,0.9,0,BubbleCursor,30,6
2,1,1.23,0,BubbleCursor,30,6
2,17,0.89,0,BubbleCursor,30,6
2,20,1.25,0,BubbleCursor,30,6
2,13,0.82,0,BubbleCursor,30,6
2,24,0.82,0,BubbleCursor,30,6
2,3,0.94,0,BubbleCursor,30,6
2,6,0.78,0,BubbleCursor,30,6
2,23,1.39,0,BubbleCursor,30,6
2,10,1.0,0,RopeCursor,60,12
2,50,1.02,0,RopeCursor,60,12
2,49,0.9,0,RopeCursor,60,12
2,5,1.3,0,RopeCursor,60,12
2,3,0.79,0,RopeCursor,60,12
2,11,1.26,0,RopeCursor,60,12
2,24,2.39,0,RopeCursor,60,12
2,54,0.91,0,RopeCursor,60,12
2,26,1.09,0,RopeCursor,60,12
2,53,2.02,0,RopeCursor,60,12
2,23,1.08,0,RopeCursor,30,12
2,0,0.94,0,RopeCursor,30,12
2,28,0.93,0,RopeCursor,30,12
2,16,1.18,0,RopeCursor,30,12
2,3,1.0,0,RopeCursor,30,12
2,14,0.81,0,RopeCursor,30,12
2,4,0.87,0,RopeCursor,30,12
2,21,1.19,0,RopeCursor,30,12
2,24,0.81,0,RopeCursor,30,12
2,17,0.84,0,RopeCursor,30,12
2,23,0.67,0,BubbleCursor,30,12
2,0,0.8,0,BubbleCursor,30,12
2,28,0.81,0,BubbleCursor,30,12
2,16,0.82,0,BubbleCursor,30,12
2,3,0.9,0,BubbleCursor,30,12
2,14,0.66,0,BubbleCursor,30,12
